E	P3	E	P4	E	P5
539.2	0.600963442251409	539.2	0.736688511399146	535.9	0.451598022724838
539.3	0.647106287310768	539.3	0.750660137425512	536	0.456655718951766
539.4	0.683465719132986	539.4	0.763869523122184	536.1	0.463811543599442
539.5	0.72349183108043	539.5	0.774985179495257	536.2	0.466933323528573
539.6	0.754097869365261	539.6	0.787286058925338	536.3	0.466005720786758
539.7	0.754025336887756	539.7	0.800813231701737	536.4	0.472855240360631
539.8	0.78402511392713	539.8	0.804710547286645	536.5	0.481059624631208
539.9	0.79489541868939	539.9	0.813152239377512	536.6	0.48326541718263
540	0.807784500952789	540	0.821974999667781	536.7	0.486580796043763
540.1	0.797369700277033	540.1	0.825553002787303	536.8	0.491693968108927
540.2	0.791211971797333	540.2	0.828359538113159	536.9	0.493966738079375
540.3	0.758430256255227	540.3	0.838619045403455	537	0.493377639158069
540.4	0.72969369490349	540.4	0.851605766366474	537.1	0.504866448591417
540.5	0.713399850558883	540.5	0.859321760228086	537.2	0.518750720989481
540.6	0.725607261054567	540.6	0.86692508980856	537.3	0.528766619302497
540.7	0.747161596239644	540.7	0.878348101798016	537.4	0.540690336388686
540.8	0.766554197192255	540.8	0.885964595424737	537.5	0.548065125920677
540.9	0.785793440843371	540.9	0.88715548031677	537.6	0.551721379699812
541	0.811379316204676	541	0.89124465711888	537.7	0.559969218185922
541.1	0.847933059170556	541.1	0.895178258974346	537.8	0.581580798022898
541.2	0.886488071798177	541.2	0.892143867167217	537.9	0.600350006289929
541.3	0.902323351937662	541.3	0.891636425403	538	0.624795931819669
541.4	0.901302115608854	541.4	0.88862527094363	538.1	0.649116387771772
541.5	0.88073678967875	541.5	0.884818814939427	538.2	0.668230412611789
541.6	0.860587876257236	541.6	0.879724474545374	538.3	0.680219002608603
541.7	0.810111452842103	541.7	0.868228213664556	538.4	0.698413126427101
541.8	0.783191413677695	541.8	0.853801664550397	538.5	0.717179090227583
541.9	0.748552701247838	541.9	0.837274114148309	538.6	0.732439967662983
542	0.730037833671117	542	0.820041040900852	538.7	0.75029519511819
542.1	0.682896051539808	542.1	0.798891391276421	538.8	0.762850977753628
542.2	0.63843214790684	542.2	0.781167892149619	538.9	0.769476977826465
542.3	0.592362020593129	542.3	0.770939484179072	539	0.777313994598035
542.4	0.566129418868781	542.4	0.757266501162749	539.1	0.7911834363357
542.5	0.549097683458263	542.5	0.744202944893242	539.2	0.804409028899792
542.6	0.524232906841812	542.6	0.734772115353456	539.3	0.810162960023203
542.7	0.505448087611132	542.7	0.725494435173268	539.4	0.818144070325165
542.8	0.50795961128955	542.8	0.710706126619875	539.5	0.825108862637002
542.9	0.507860032857624	542.9	0.695959117003746	539.6	0.828492042638826
543	0.51849444463894	543	0.682870935509383	539.7	0.837516112260907
543.1	0.505416684341673	543.1	0.668747277780207	539.8	0.841589428064373
543.2	0.510344521442168	543.2	0.653428125424353	539.9	0.835253483494146
543.3	0.51114374744298	543.3	0.642044237498396	540	0.833951929468599
543.4	0.517736221991609	543.4	0.627642341590487	540.1	0.843229817408171
543.5	0.501998154920964	543.5	0.614939782866852	540.2	0.849520909908745
543.6	0.502761390988097	543.6	0.598516600182904	540.3	0.845613675440527
543.7	0.475186417762538	543.7	0.582952452822456	540.4	0.843373113875808
543.8	0.481225291937871	543.8	0.565733380025058	540.5	0.837785638857822
543.9	0.481942300409353	543.9	0.548340177899206	540.6	0.828371879536427
544	0.477953216983237	544	0.533469689593245	540.7	0.829947234663879
544.1	0.479794371847726	544.1	0.520809384052326	540.8	0.835891984272313
544.2	0.476101691894225	544.2	0.509488850477347	540.9	0.829500529477719
544.3	0.476942967374663	544.3	0.498650210855227	541	0.821622323532015
544.4	0.479925827580012	544.4	0.488242183766795	541.1	0.810120628959114
544.5	0.461372337345432	544.5	0.479543568922982	541.2	0.794143249287936
544.6	0.450645431722045	544.6	0.475552610168385	541.3	0.788094572432481
544.7	0.441722274367041	544.7	0.467195253356717	541.4	0.791608495066953
544.8	0.423112768309795	544.8	0.458137175946308	541.5	0.788688995601632
544.9	0.424727087888907	544.9	0.452573748603067	541.6	0.776493007789483
545	0.420854710614996	545	0.445080565617927	541.7	0.760233244779372
545.1	0.404578120164661	545.1	0.44330673604918	541.8	0.742663666186321
545.2	0.412621400783033	545.2	0.443848326305524	541.9	0.726402469004155
545.3	0.406045456624639	545.3	0.443510007918591	542	0.713584280405144
545.4	0.399303285417455	545.4	0.443452916123173	542.1	0.699674683974939
545.5	0.40136711342269	545.5	0.442272867225481	542.2	0.677218600500875
545.6	0.394397084761069	545.6	0.438774465732914	542.3	0.652413598779317
545.7	0.398773589425865	545.7	0.440496240636681	542.4	0.641327190322382
545.8	0.410666643007712	545.8	0.443097573057215	542.5	0.633561009943567
545.9	0.406111507911461	545.9	0.441527011680324	542.6	0.621376283588843
546	0.399502947935563	546	0.440553516149931	542.7	0.605141708225439
546.1	0.407239866918699	546.1	0.43790649491129	542.8	0.584890400400629
546.2	0.420866811499504	546.2	0.43055963238679	542.9	0.561231471569932
546.3	0.463166732128077	546.3	0.426825782501377	543	0.551869379146796
546.4	0.479441331584743	546.4	0.424270158725764	543.1	0.545462264561086
546.5	0.482626156424575	546.5	0.419395504565989	543.2	0.532258982026928
546.6	0.47096176206102	546.6	0.416914266046085	543.3	0.513278974808627
546.7	0.478555587278288	546.7	0.410755314711053	543.4	0.505232502076644
546.8	0.474330861941503	546.8	0.408899322338468	543.5	0.494755820161948
546.9	0.470216042138408	546.9	0.412050680685842	543.6	0.483829368445593
547	0.450897217834703	547	0.409848592857874	543.7	0.482415898579683
547.1	0.420580100425554	547.1	0.410995710533985	543.8	0.475957194367916
547.2	0.422295298507863	547.2	0.410058441953597	543.9	0.462876886485198
547.3	0.407717408650668	547.3	0.404125310693997	544	0.459543023340813
547.4	0.398445084733982	547.4	0.403018967024215	544.1	0.460659138958346
547.5	0.39412594930757	547.5	0.400286540977586	544.2	0.458101545586031
547.6	0.391374329297384	547.6	0.400217818995944	544.3	0.459921924295393
547.7	0.401509066831202	547.7	0.404621401766134	544.4	0.464075146895773
547.8	0.393969629312946	547.8	0.403496085752475	544.5	0.455532443292068
547.9	0.380297136878914	547.9	0.395161828300323	544.6	0.443081488897518
548	0.378364388319981	548	0.386551278735354	544.7	0.435623644692316
548.1	0.386487053142825	548.1	0.37103035479244	544.8	0.435532748629307
548.2	0.377460824093138	548.2	0.362004169774407	544.9	0.433380834506542
548.3	0.379843390603762	548.3	0.35718726920997	545	0.427951546116186
548.4	0.370656811977368	548.4	0.352240853809583	545.1	0.423029885088149
548.5	0.372058531572374	548.5	0.348059884766963	545.2	0.412938010235553
548.6	0.358017613314467	548.6	0.347967026515323	545.3	0.411602525406912
548.7	0.351767636313271	548.7	0.350168110211014	545.4	0.416719767205733
548.8	0.338047860574607	548.8	0.352942793117912	545.5	0.42035314524515
548.9	0.326844301548049	548.9	0.356006948652924	545.6	0.410887452146632
549	0.310848861252561	549	0.356314488626714	545.7	0.396492326561621
549.1	0.293575398831201	549.1	0.354691259552494	545.8	0.382526251589777
549.2	0.287322141625612	549.2	0.352328633998004	545.9	0.373149440454344
549.3	0.290658509736288	549.3	0.349994173394544	546	0.375001043411363
549.4	0.28707861943036	549.4	0.352031173081899	546.1	0.373713100401109
549.5	0.277481690077319	549.5	0.349502424075252	546.2	0.365953948411945
549.6	0.2753105470981	549.6	0.35085977906893	546.3	0.357754340432715
549.7	0.285730472993399	549.7	0.348269571570607	546.4	0.354810767296057
549.8	0.300416702229632	549.8	0.342683883190386	546.5	0.352088892934192
549.9	0.303871712544595	549.9	0.336304936066922	546.6	0.348537958750553
550	0.275831250237974	550	0.327539278924521	546.7	0.35465949083161
550.1	0.278678410154023	550.1	0.32311774569093	546.8	0.360340645740245
550.2	0.272819050266952	550.2	0.322938147998798	546.9	0.360782008809364
550.3	0.278069709757651	550.3	0.321994796263552	547	0.368252368889586
550.4	0.265314347011574	550.4	0.320341421155672	547.1	0.37102178980276
550.5	0.236084350796155	550.5	0.317709824380159	547.2	0.37039047678816
550.6	0.226069946517559	550.6	0.31519470375099	547.3	0.374390806776005
550.7	0.228310412682869	550.7	0.309446615202724	547.4	0.381192068604546
550.8	0.226137807363041	550.8	0.301065974674131	547.5	0.376985691519445
550.9	0.206624933207641	550.9	0.296952155058861	547.6	0.376593132606709
551	0.20058771079362	551	0.293675729318102	547.7	0.380081232127209
551.1	0.202127110172192	551.1	0.286201104712115	547.8	0.381888012571192
551.2	0.223611781022256	551.2	0.280146664839636	547.9	0.388329427031348
551.3	0.226734520271784	551.3	0.273903635334436	548	0.391653298590346
551.4	0.238787188107472	551.4	0.268272004544741	548.1	0.391714800018242
551.5	0.257263476468518	551.5	0.262226141049192	548.2	0.386837366410701
551.6	0.288275152322355	551.6	0.259165951996571	548.3	0.392422997810557
551.7	0.317605993820477	551.7	0.253902503575027	548.4	0.398389224744366
551.8	0.305215428198118	551.8	0.255484383185582	548.5	0.398002110624109
551.9	0.279481000688175	551.9	0.257727505806463	548.6	0.388722451489777
552	0.278873507409576	552	0.261965124218702	548.7	0.376869015788758
552.1	0.305134898844872	552.1	0.268820898584257	548.8	0.365791323249759
552.2	0.307956177759799	552.2	0.273622744999318	548.9	0.369110314006757
552.3	0.285446244831977	552.3	0.277097186584609	549	0.373349251144058
552.4	0.266030598758525	552.4	0.278400832653347	549.1	0.372178839113213
552.5	0.241919980389687	552.5	0.275335539794627	549.2	0.357486475864258
552.6	0.244563093640652	552.6	0.275615795191962	549.3	0.340285878213777
552.7	0.245064788908035	552.7	0.276691903127733	549.4	0.328850209066383
552.8	0.259316796256408	552.8	0.274754948592913	549.5	0.320998732734162
552.9	0.268281592626277	552.9	0.278051339777163	549.6	0.318127461167783
553	0.278566134785256	553	0.277945921717474	549.7	0.318919122886204
553.1	0.272433550706102	553.1	0.270465088759881	549.8	0.312244299242341
553.2	0.257198249624928	553.2	0.267374475458607	549.9	0.298147450728969
553.3	0.262191037583367	553.3	0.266869221839329	550	0.286472271660993
553.4	0.272069339413024	553.4	0.268414169848454	550.1	0.275030883115036
553.5	0.294419043507859	553.5	0.267174903368937	550.2	0.265847240505445
553.6	0.295187487206915	553.6	0.265529063410376	550.3	0.263613253742557
553.7	0.277597999180731	553.7	0.268613581085086	550.4	0.261269143468012
553.8	0.243247343254847	553.8	0.274019619328049	550.5	0.250336108256703
553.9	0.226566703111253	553.9	0.278415823324934	550.6	0.247626346505559
554	0.233321730969193	554	0.283173704255917	550.7	0.251218385443452
554.1	0.239191316699406	554.1	0.280173300087878	550.8	0.253030133524071
554.2	0.255310727894252	554.2	0.279365668981888	550.9	0.259180889758446
554.3	0.274237368929178	554.3	0.278970665569046	551	0.258085888480123
554.4	0.283153981527361	554.4	0.279570899708709	551.1	0.251111835191561
554.5	0.30982203142301	554.5	0.280775126928436	551.2	0.251885808723582
554.6	0.317539788888869	554.6	0.284022090340889	551.3	0.265815791395683
554.7	0.347477788905224	554.7	0.283447511621028	551.4	0.276922067984404
554.8	0.364274393170173	554.8	0.280385490027001	551.5	0.281264113225439
554.9	0.352367855581311	554.9	0.277380234844762	551.6	0.278385326840902
555	0.32709226922042	555	0.272520104786832	551.7	0.280197287806435
555.1	0.292589795315757	555.1	0.268041327858832	551.8	0.289030437427138
555.2	0.262626982145517	555.2	0.267551031973045	551.9	0.307747020910387
555.3	0.257190874036318	555.3	0.267962005406232	552	0.320638342258109
555.4	0.255273272106258	555.4	0.268786067186245	552.1	0.320183393132619
555.5	0.259366176924176	555.5	0.270294499317493	552.2	0.313353083563195
555.6	0.277783485811144	555.6	0.277763123113865	552.3	0.312536636593054
555.7	0.304344037061806	555.7	0.282256704597215	552.4	0.314992553560979
555.8	0.312401132933853	555.8	0.28354177102094	552.5	0.313898867841882
555.9	0.330526742881295	555.9	0.283243072687686	552.6	0.316202216450745
556	0.324259814483982	556	0.282343593378399	552.7	0.316147879411574
556.1	0.3480859820502	556.1	0.274487178972855	552.8	0.311172522510454
556.2	0.337311106352346	556.2	0.277816116994292	552.9	0.30552683699103
556.3	0.320016057956474	556.3	0.281848513793649	553	0.309166758826806
556.4	0.31493210210089	556.4	0.284480558591239	553.1	0.309931565654188
556.5	0.323895636411399	556.5	0.286210662836207	553.2	0.307576711742557
556.6	0.336101937214799	556.6	0.287443236166496	553.3	0.306549882221721
556.7	0.35410498142591	556.7	0.285143905482538	553.4	0.301556811054834
556.8	0.347063097473786	556.8	0.284136449015298	553.5	0.298784554348466
556.9	0.34774824301916	556.9	0.278160512939804	553.6	0.302775839142207
557	0.360635569707202	557	0.274628766420827	553.7	0.306367449509154
557.1	0.344467534569119	557.1	0.270823864743037	553.8	0.30315401509036
557.2	0.318365779428183	557.2	0.268037881670459	553.9	0.29393119035547
557.3	0.281677112382633	557.3	0.26819378807669	554	0.286306201356351
557.4	0.254844645635709	557.4	0.27260786306982	554.1	0.278117342616442
557.5	0.240959847730031	557.5	0.276119456270239	554.2	0.281356400497159
557.6	0.229287147923451	557.6	0.27906641485822	554.3	0.293885307861014
557.7	0.246937969287397	557.7	0.277292848314568	554.4	0.291114913801056
557.8	0.243855589744271	557.8	0.27606850902885	554.5	0.285714483100604
557.9	0.267640275454118	557.9	0.275077219730856	554.6	0.288964894199485
558	0.287956233979097	558	0.272099226260277	554.7	0.301297379491466
558.1	0.318461034084994	558.1	0.272249458839458	554.8	0.30908396707226
558.2	0.342480786415986	558.2	0.275243507553711	554.9	0.321212266947493
558.3	0.356873323163603	558.3	0.275800355184292	555	0.331048989957585
558.4	0.362661979616927	558.4	0.280552203646712	555.1	0.326492729541945
558.5	0.334121305465768	558.5	0.285074723486794	555.2	0.318996487234517
558.6	0.318521970373963	558.6	0.290116375077553	555.3	0.31796443469242
558.7	0.31364337051814	558.7	0.290753509479486	555.4	0.315533207641637
558.8	0.312481439007044	558.8	0.294577695613606	555.5	0.314964943623944
558.9	0.316982482194454	558.9	0.292824540936586	555.6	0.320318284451796
559	0.320285056118359	559	0.291598941528816	555.7	0.324500207879511
559.1	0.323681574725541	559.1	0.296700976805969	555.8	0.323543657232497
559.2	0.321093329593046	559.2	0.303304894169982	555.9	0.325875302052133
559.3	0.347101648260383	559.3	0.309085210887342	556	0.325725524378619
559.4	0.378351512503555	559.4	0.314515150356601	556.1	0.319216753846333
559.5	0.437417665240656	559.5	0.316641833606683	556.2	0.31235170758271
559.6	0.451943548413888	559.6	0.317010105355398	556.3	0.307557066019485
559.7	0.445244210562226	559.7	0.317663233921621	556.4	0.300305834737234
559.8	0.412636492470319	559.8	0.317750418665998	556.5	0.29312563283506
559.9	0.394136152790764	559.9	0.313227189217786	556.6	0.291502219034785
560	0.391628454260618	560	0.305513491269451	556.7	0.29227620908374
560.1	0.394643905687527	560.1	0.300304132959368	556.8	0.287562185994401
560.2	0.370674453976455	560.2	0.291400175942843	556.9	0.284828913499906
560.3	0.364439992543277	560.3	0.290472908392026	557	0.284143889447555
560.4	0.361933495061773	560.4	0.295479101161993	557.1	0.283529984797396
560.5	0.379155642999279	560.5	0.299747133909477	557.2	0.286888604023245
560.6	0.395936127658182	560.6	0.302695448555714	557.3	0.295329810204296
560.7	0.419916218552011	560.7	0.305969775372204	557.4	0.295552963628277
560.8	0.435739566464882	560.8	0.307281441867563	557.5	0.295440597484161
560.9	0.45948437640149	560.9	0.306137223383563	557.6	0.302874407137077
561	0.451038164087266	561	0.309835036752337	557.7	0.309776337740506
561.1	0.455114188741472	561.1	0.316597112784884	557.8	0.314175415371681
561.2	0.417646791143007	561.2	0.319271663716983	557.9	0.326659874219954
561.3	0.406910724329438	561.3	0.321825393552018	558	0.32760284620941
561.4	0.398207853989283	561.4	0.324082174610388	558.1	0.317154182035791
561.5	0.374310577954829	561.5	0.324609945416313	558.2	0.318826876761931
561.6	0.362546288925795	561.6	0.321572580386301	558.3	0.333029512753979
561.7	0.364837393026814	561.7	0.327097990130272	558.4	0.340503706984235
561.8	0.376506974898339	561.8	0.325187347698577	558.5	0.345955416676495
561.9	0.393767070862125	561.9	0.32311387802283	558.6	0.3509797550737
562	0.413220341700894	562	0.335337290086727	558.7	0.347641055655421
562.1	0.417937059045851	562.1	0.329217286292578	558.8	0.339648388523045
562.2	0.410192514362114	562.2	0.323881290113436	558.9	0.332952488403351
562.3	0.401088562452102	562.3	0.320298086292247	559	0.333673987252841
562.4	0.38600701061037	562.4	0.311627105392568	559.1	0.333263666068983
562.5	0.369509678279955	562.5	0.308771721589699	559.2	0.326559371870071
562.6	0.345641263188856	562.6	0.304948459321232	559.3	0.320173595230004
562.7	0.346325395509151	562.7	0.302230297229438	559.4	0.318795144352961
562.8	0.335462022330816	562.8	0.296669989571687	559.5	0.326771318699891
562.9	0.335189745881106	562.9	0.294236712598582	559.6	0.341502500798208
563	0.345377404940194	563	0.2928720319163	559.7	0.349286803633193
563.1	0.346497586914396	563.1	0.29000567812819	559.8	0.345055541325461
563.2	0.340335124514246	563.2	0.288549814240406	559.9	0.342750009100782
563.3	0.362902735247737	563.3	0.287824850562692	560	0.339163126440285
563.4	0.378580666834984	563.4	0.28726987560683	560.1	0.336342530369823
563.5	0.379002582446239	563.5	0.289836788835247	560.2	0.341971223152659
563.6	0.362899226652445	563.6	0.295810208024405	560.3	0.351871073687533
563.7	0.325603334008817	563.7	0.302209814849696	560.4	0.351195414060066
563.8	0.315234617186188	563.8	0.302860769501517	560.5	0.354346102485573
563.9	0.328848242265311	563.9	0.315387434789783	560.6	0.369729009340212
564	0.334167108541832	564	0.319256641866129	560.7	0.382013453152435
564.1	0.35372014148353	564.1	0.306915172787125	560.8	0.389612880121032
564.2	0.341958045965409	564.2	0.305820385432689	560.9	0.395935636837858
564.3	0.359167651569144	564.3	0.300040775605267	561	0.397703354542093
564.4	0.381513239197526	564.4	0.293885738147607	561.1	0.400666867094143
564.5	0.377714154319929	564.5	0.29859536252796	561.2	0.40705638390193
564.6	0.377926687863046	564.6	0.301209458940767	561.3	0.412988018292831
564.7	0.389780962906251	564.7	0.303560340144948	561.4	0.4087054491753
564.8	0.394584174280335	564.8	0.305180844950738	561.5	0.402985983964976
564.9	0.385176266984936	564.9	0.306073780451489	561.6	0.395047152954727
565	0.366114032349606	565	0.303781147393781	561.7	0.382577648016013
565.1	0.3341647323182	565.1	0.297443766389911	561.8	0.378046701896219
565.2	0.335226546203191	565.2	0.291298386670103	561.9	0.378329594265777
565.3	0.340023020844327	565.3	0.291704758203437	562	0.376344239793186
565.4	0.320321358452456	565.4	0.290530190141129	562.1	0.368976091420528
565.5	0.306690147912974	565.5	0.288873841010898	562.2	0.366459914016258
565.6	0.29724234791466	565.6	0.285486700252792	562.3	0.368772730111805
565.7	0.310120112850019	565.7	0.278032662916797	562.4	0.373199343885062
565.8	0.340916567175545	565.8	0.278170595355256	562.5	0.378787155809846
565.9	0.33570790158403	565.9	0.281026665901458	562.6	0.387911384500056
566	0.334763035658112	566	0.277539672342908	562.7	0.390497309145404
566.1	0.342150100351447	566.1	0.283082127232293	562.8	0.38873376607184
566.2	0.350453190790155	566.2	0.283792790659307	562.9	0.391901928639749
566.3	0.348285986356087	566.3	0.282147691648035	563	0.39802632761606
566.4	0.351035418924489	566.4	0.283331455995049	563.1	0.401876609767457
566.5	0.342447475523523	566.5	0.290603098139177	563.2	0.410857544887737
566.6	0.35345523167845	566.6	0.29597540633176	563.3	0.414468093318939
566.7	0.369523253004474	566.7	0.302609327583956	563.4	0.416113240891707
566.8	0.363960424680578	566.8	0.307099829355235	563.5	0.422943981002518
566.9	0.359469267784528	566.9	0.3094482336465	563.6	0.426079979982575
567	0.372906540910911	567	0.304586189021707	563.7	0.427431165291011
567.1	0.365343364155138	567.1	0.299485817438241	563.8	0.427936454903602
567.2	0.382482515159406	567.2	0.298674500463259	563.9	0.427595848820317
567.3	0.398277912817668	567.3	0.299804301014815	564	0.426409347041329
567.4	0.421933215242994	567.4	0.296906237432907	564.1	0.424376949566579
567.5	0.453865679830586	567.5	0.295658865105736	564.2	0.421498656396011
567.6	0.460833555868055	567.6	0.294112947042066	564.3	0.417774467529682
567.7	0.445531691457248	567.7	0.292268483241827	564.4	0.413204382967535
567.8	0.446742336578836	567.8	0.29012547370499	564.5	0.407788402709571
567.9	0.445284446695268	567.9	0.287683918431668	564.6	0.401526526755845
568	0.441158021804995	568	0.284943817421805	564.7	0.394418755106301
568.1	0.434363061909153	568.1	0.281905170675344	564.8	0.386465087760826
568.2	0.424899567006833	568.2	0.27856797819237	564.9	0.377665524719703
568.3	0.412767537098716	568.3	0.274932239972884	565	0.368020065982762
568.4	0.397966972184122	568.4	0.270997956016771	565.1	0.35752871155006
