E	P1	E	P2	E	P3	E	P4
493.7635	0.00954184008368418	490.8465	0.0472474138183666	490.4465	0.0294276446747051	493.7635	0.0140619056066338
493.8635	-0.0113815486415697	490.9465	0.04449294944147	490.5465	0.041020359879176	493.8635	0.0145131504803267
493.9635	-0.0166311822482003	491.0465	0.0409275013668348	490.6465	0.0341797268614166	493.9635	0.0134277062041946
494.0635	-0.0267969243778195	491.1465	0.0372946040293727	490.7465	0.0410166946177226	494.0635	0.0140295442563306
494.1635	-0.0333904563410702	491.2465	0.0416834697800011	490.8465	0.0268454797662246	494.1635	0.021817540224218
494.2635	-0.0361596606105575	491.3465	0.0446932843492905	490.9465	0.0161229400582435	494.2635	0.0280647272834205
494.3635	-0.0359413715544525	491.4465	0.0395808324031161	491.0465	0.0157003153774807	494.3635	0.0268933695655702
494.4635	-0.0277860410708167	491.5465	0.0256737659191479	491.1465	0.00753765437409471	494.4635	0.0262406431826727
494.5635	-0.019992366697256	491.6465	0.0120598251813147	491.2465	-1.50585086510801E-4	494.5635	0.0198932357092105
494.6635	-0.0096474174709367	491.7465	0.005503653822416	491.3465	0.00352206287043004	494.6635	0.0208965702792672
494.7635	-0.00705784188497832	491.8465	0.00661786911125105	491.4465	0.00551458915483311	494.7635	0.0166085935019134
494.8635	-0.00412628194660227	491.9465	0.00128780552494302	491.5465	-0.00577264831050306	494.8635	0.0131464226267277
494.9635	0.00265949361055053	492.0465	-0.00327939257181911	491.6465	-0.0135623247657356	494.9635	0.0132149070538483
495.0635	0.0128872244908565	492.1465	-0.0065363518846927	491.7465	-0.0105912520462412	495.0635	0.0141747822256322
495.1635	0.016169176427549	492.2465	0.00199786249834606	491.8465	-0.0308835124518714	495.1635	0.0127841177615169
495.2635	0.0254871745543269	492.3465	0.00731521237519033	491.9465	-0.0282359296976926	495.2635	0.0108512777553835
495.3635	0.0240274258579336	492.4465	0.0102088955708633	492.0465	-0.0320535469948981	495.3635	0.0131375768409021
495.4635	0.0307467472855401	492.5465	0.0136487176914154	492.1465	-0.0361582273334221	495.4635	0.0161918668608507
495.5635	0.0294916919002158	492.6465	0.0176724217292836	492.2465	-0.032181801682249	495.5635	0.0127175639402806
495.6635	0.0312296139107823	492.7465	0.0232249086285386	492.3465	-0.0411630475647225	495.6635	0.0199071589665525
495.7635	0.0248445609362463	492.8465	0.0275924718855334	492.4465	-0.0443463359760144	495.7635	0.0250711664235548
495.8635	0.0253228296839115	492.9465	0.0307511167787516	492.5465	-0.064918499788452	495.8635	0.0316244186270768
495.9635	0.023987311440989	493.0465	0.0289578162376123	492.6465	-0.0538846191015513	495.9635	0.0332999412636002
496.0635	0.0203420996435097	493.1465	0.0313836497256118	492.7465	-0.0538619793354681	496.0635	0.0309725849381616
496.1635	0.0173973242486248	493.2465	0.0289646970333395	492.8465	-0.0439331584771841	496.1635	0.0316932133488971
496.2635	0.0161247996817278	493.3465	0.0255692041691495	492.9465	-0.02905069433723	496.2635	0.0313662200205196
496.3635	0.00756700004147044	493.4465	0.0261157900719398	493.0465	-0.0322370469542385	496.3635	0.0230390464347903
496.4635	0.00323137356258256	493.5465	0.0274544445145006	493.1465	-0.0221855682981991	496.4635	0.0168799219661342
496.5635	-0.0130681540708854	493.6465	0.0264488182170436	493.2465	-0.0280514863165537	496.5635	0.0170102266449772
496.6635	-0.0190587652461714	493.7465	0.0323187186356932	493.3465	-0.0315808325682641	496.6635	0.0203606408263425
496.7635	-0.0158142330122447	493.8465	0.0358176084432056	493.4465	-0.0218398109856489	496.7635	0.0182498253279529
496.8635	-0.00330021955209577	493.9465	0.0344749134387313	493.5465	-0.015512532601381	496.8635	0.0134342158050945
496.9635	-0.0127256276782593	494.0465	0.0295544592262901	493.6465	0.00631330383838905	496.9635	0.0101569213762878
497.0635	-0.0141225083142945	494.1465	0.0347900077051888	493.7465	-0.00859514712312335	497.0635	0.00985532447564493
497.1635	-0.00873624615990318	494.2465	0.0359360472292846	493.8465	-0.00940745332684353	497.1635	0.0120992831333158
497.2635	-0.0139546479259562	494.3465	0.0447646779701757	493.9465	-0.0268338269454466	497.2635	0.0144130886505274
497.3635	-0.0237136052264377	494.4465	0.0552225106364463	494.0465	-0.0322735993928159	497.3635	0.0178601572439873
497.4635	-0.0207548520772271	494.5465	0.0472742665344086	494.1465	-0.0159377294471348	497.4635	0.024972312260727
497.5635	-0.027823383339267	494.6465	0.0406571729742354	494.2465	-0.0113126644800809	497.5635	0.022239202174087
497.6635	-0.0149161326136645	494.7465	0.0331221022288805	494.3465	0.00118761247697423	497.6635	0.0252510589642038
497.7635	-0.00875731689752698	494.8465	0.0291708174929986	494.4465	0.00987926145570982	497.7635	0.0233367220697058
497.8635	-0.00548169048402809	494.9465	0.0241715220012297	494.5465	0.0167084626290649	497.8635	0.0150918290908251
497.9635	-0.0231571398654742	495.0465	0.0254448318253009	494.6465	0.0284033396306689	497.9635	0.0106158022683784
498.0635	-0.0158291864389455	495.1465	0.0319783286755867	494.7465	0.0218258393861217	498.0635	0.01536775077588
498.1635	-0.0157098687626013	495.2465	0.0348868376253573	494.8465	0.0401295186722089	498.1635	0.0162634999676339
498.2635	-0.0159808028286583	495.3465	0.0305261300030815	494.9465	0.0312483986578779	498.2635	0.016051162917702
498.3635	-0.0235373767697397	495.4465	0.0262364445068043	495.0465	0.0459190201141534	498.3635	0.0104674336642443
498.4635	-0.0172070526486235	495.5465	0.0199304002109973	495.1465	0.0477016954485938	498.4635	0.0106725050444371
498.5635	-0.0251015895200053	495.6465	0.0262232423777686	495.2465	0.0447955614980194	498.5635	0.0112175734878098
498.6635	-0.0104121966274086	495.7465	0.0231573735222718	495.3465	0.0268147434258055	498.6635	0.0133431208237914
498.7635	-0.00971695692776423	495.8465	0.0295611120928838	495.4465	0.0122932073630506	498.7635	0.0136183856388357
498.8635	-0.012865838853683	495.9465	0.0368534531115731	495.5465	0.016511557948255	498.8635	0.0115896712537453
498.9635	-0.0194076102789407	496.0465	0.0416814465389257	495.6465	0.0223260061496251	498.9635	0.0125649322688729
499.0635	-0.00770220896011388	496.1465	0.0408701520287321	495.7465	0.015942263882325	499.0635	0.0102071985697038
499.1635	-0.00578560640619249	496.2465	0.0386088286129802	495.8465	0.0169915068467319	499.1635	0.00133742935067064
499.2635	-0.00671223704812125	496.3465	0.0371895997416409	495.9465	0.00985734354578096	499.2635	-2.82751032708485E-4
499.3635	-0.00684146631684706	496.4465	0.0378073394957083	496.0465	0.00769442679907174	499.3635	-0.00221425915851513
499.4635	-0.00343597395247283	496.5465	0.0371390927177234	496.1465	-0.00379899635477378	499.4635	-0.00359230178899692
499.5635	-3.88233287910886E-4	496.6465	0.0377279491143769	496.2465	0.0109404194661918	499.5635	-0.00750774352357675
499.6635	0.00879299863010097	496.7465	0.0362755817151105	496.3465	4.06888216596875E-4	499.6635	-0.00908064167798206
499.7635	0.0076700048886865	496.8465	0.0479925452372728	496.4465	1.82055068490485E-5	499.7635	-0.00828352228211916
499.8635	0.00186914220158153	496.9465	0.0527965853847696	496.5465	1.86736821263661E-4	499.8635	-0.0134949360859751
499.9635	0.00290811110688573	497.0465	0.0531194307218279	496.6465	-0.00248677972014378	499.9635	-0.0150429743837881
500.0635	-5.49074685741384E-4	497.1465	0.041706589786466	496.7465	-0.0076480806876078	500.0635	-0.012778816018539
500.1635	-0.00592639747860098	497.2465	0.0393860269968739	496.8465	-0.0153270534303194	500.1635	-0.0115462968284826
500.2635	-0.00837588062175276	497.3465	0.0420497785387256	496.9465	-0.00642481102100517	500.2635	-0.0132827537060167
500.3635	-0.0109295955158304	497.4465	0.0290816468797538	497.0465	-8.57796400030107E-5	500.3635	-0.0142699892322965
500.4635	-0.0150155978522818	497.5465	0.0200071975284194	497.1465	0.0337810004808446	500.4635	-0.0170918331007873
500.5635	-0.00138960181037983	497.6465	0.0131103579582641	497.2465	0.0420758348192766	500.5635	-0.0173355051416309
500.6635	0.00588367094408095	497.7465	-0.00456360747287862	497.3465	0.0315083026716338	500.6635	-0.0222589368215168
500.7635	0.00771100033606498	497.8465	-0.0150600104847401	497.4465	0.0314863818153533	500.7635	-0.0223286719749656
500.8635	0.00904852154661456	497.9465	-0.0228975180293424	497.5465	0.0410107728928577	500.8635	-0.0218226624736464
500.9635	0.015482814141984	498.0465	-0.0249868289522097	497.6465	0.0440489416999506	500.9635	-0.0172099933224581
501.0635	0.0168127571141917	498.1465	-0.0276556570974912	497.7465	0.0359261418880457	501.0635	-0.0155705756224464
501.1635	0.0167829827595078	498.2465	-0.0224262242236571	497.8465	0.0289620567361259	501.1635	-0.0120249765273994
501.2635	0.0206838224400173	498.3465	-0.020942531369117	497.9465	0.0304507181437513	501.2635	-0.00481928436685654
501.3635	0.014356470075853	498.4465	-0.0240645240736086	498.0465	0.0233601903107458	501.3635	0.00257928697906056
501.4635	0.0187653735078623	498.5465	-0.0184779395679943	498.1465	0.0275803676339735	501.4635	0.00432695742966766
501.5635	0.0241376768363161	498.6465	-0.00885459394128838	498.2465	0.00273166868393539	501.5635	0.00965587267567789
501.6635	0.0139391283683713	498.7465	-0.00835349026106171	498.3465	0.00263868182584229	501.6635	0.0175724547671482
501.7635	0.00900735402297946	498.8465	0.00383918208370449	498.4465	-0.00651345245236638	501.7635	0.024713099611091
501.8635	0.00206411148338858	498.9465	0.012422046016228	498.5465	0.00104293777187456	501.8635	0.0276188137500461
501.9635	-0.00573099456462723	499.0465	0.0168691965024423	498.6465	0.00445991311798248	501.9635	0.0286510248222393
502.0635	-0.0114623556516811	499.1465	0.0182073033230588	498.7465	0.0160532676807616	502.0635	0.0267862987990927
502.1635	-0.0129235756000686	499.2465	0.0178870480897911	498.8465	0.0332721886796455	502.1635	0.024242968769841
502.2635	-0.0198687729259347	499.3465	0.0216290687200418	498.9465	0.031787021203125	502.2635	0.0167248146203988
502.3635	-0.0220647808600268	499.4465	0.0315482041996387	499.0465	0.0311535408664866	502.3635	0.01757842101816
502.4635	-0.0142742864556885	499.5465	0.0338029413514659	499.1465	0.023035207723684	502.4635	0.0146386966706047
502.5635	-6.57410455387716E-4	499.6465	0.0263204896746623	499.2465	0.0251788847941148	502.5635	0.0107532628203745
502.6635	3.75217439859831E-4	499.7465	0.0306071410493562	499.3465	0.0241718659952127	502.6635	0.00753795305174361
502.7635	5.56852532540963E-4	499.8465	0.0393306402174148	499.4465	0.0154656915028397	502.7635	0.00274681193677933
502.8635	-0.00850547469214262	499.9465	0.0392475319270994	499.5465	0.0142002334689048	502.8635	-0.00124356167140573
502.9635	-0.00818551610057301	500.0465	0.0366321635240568	499.6465	-0.00107880960322075	502.9635	-0.00597550619567813
503.0635	-0.00596822749582409	500.1465	0.030775805648084	499.7465	0.00585809250837055	503.0635	-0.00968503159372894
503.1635	-0.00288874564496499	500.2465	0.0320527860192414	499.8465	-0.0108765072061869	503.1635	-0.00859340720193042
503.2635	-0.00751200446985279	500.3465	0.029165314632488	499.9465	-0.0176780185667296	503.2635	-0.00642006684416159
503.3635	0.00619493624316583	500.4465	0.0215538580261989	500.0465	-0.0151657057631817	503.3635	-0.00141255866718019
503.4635	0.0100787713479955	500.5465	0.0197129750583366	500.1465	-0.0340635934647564	503.4635	-0.00172274834412426
503.5635	0.00798790200670173	500.6465	0.0228331472898782	500.2465	-0.0186448638608757	503.5635	0.0023088982781413
503.6635	-0.00934948636097773	500.7465	0.0303166897703925	500.3465	-0.0285645197977153	503.6635	0.00436764441640442
503.7635	-0.0100951753775396	500.8465	0.0187219939477415	500.4465	-0.0252344294154321	503.7635	0.00513471563734437
503.8635	-0.00519964717484336	500.9465	0.00997425140820247	500.5465	-0.0275398022644481	503.8635	0.00570466494187369
503.9635	0.00383683419609506	501.0465	0.00505668035129507	500.6465	-0.0287968337326622	503.9635	0.00264952528729948
504.0635	0.00410358680911603	501.1465	0.00262192654584058	500.7465	-0.0200694985427345	504.0635	0.00117244422667592
504.1635	0.00904116012435612	501.2465	0.00990108023608726	500.8465	-0.0299159641582215	504.1635	0.00517118815373127
504.2635	0.00898001282656422	501.3465	0.00850169896008077	500.9465	-0.0324767856953449	504.2635	0.00519571575630658
504.3635	0.0156209690061409	501.4465	0.00974274201115791	501.0465	-0.0323887987960029	504.3635	0.00896723039734717
504.4635	0.0115306131403969	501.5465	0.020699665476995	501.1465	-0.0275337033165313	504.4635	0.0100266290137574
504.5635	0.00342833376667876	501.6465	0.0157457885652394	501.2465	6.86276011865525E-4	504.5635	0.00918387815672346
504.6635	-8.44257737881576E-5	501.7465	7.43863008078494E-4	501.3465	-0.0106001246896019	504.6635	0.0108041797937237
504.7635	0.00967611806977938	501.8465	-0.00567083984189411	501.4465	-0.00896911575272805	504.7635	0.0200511117429454
504.8635	0.00309005593682879	501.9465	-2.24274867142442E-4	501.5465	-0.0127703189248881	504.8635	0.0248387622812255
504.9635	0.00514039615739958	502.0465	-0.00211170570027079	501.6465	0.00151103055130952	504.9635	0.0250758560744341
505.0635	0.0036533286345044	502.1465	3.82919464348809E-4	501.7465	0.00705904017291547	505.0635	0.0318001427164668
505.1635	0.00656675345619469	502.2465	0.0131090436655978	501.8465	0.00878217563320041	505.1635	0.0376327665092534
505.2635	0.00345199941425247	502.3465	0.0123956698792834	501.9465	0.00648502310528963	505.2635	0.0337760134368107
505.3635	0.00686993633350586	502.4465	0.0115609608308224	502.0465	-2.14067179174735E-4	505.3635	0.0284646083593965
505.4635	0.00281124731711611	502.5465	0.020038972921723	502.1465	0.00842967117537037	505.4635	0.0248023088598971
505.5635	-0.00420366498335932	502.6465	0.00687236530942271	502.2465	-0.00430266043768645	505.5635	0.0230071766867668
505.6635	-0.00385570958483673	502.7465	-0.00999089763525001	502.3465	-0.00772490680689731	505.6635	0.0211441711283862
505.7635	0.00545919116932188	502.8465	0.00876546476970429	502.4465	0.00609954013343436	505.7635	0.0129647455573914
505.8635	0.00465502719923355	502.9465	0.0234218556806009	502.5465	-0.00920006847321238	505.8635	0.00163717498539705
505.9635	0.0142775314697361	503.0465	0.0164810080269537	502.6465	-0.0110913905247688	505.9635	-0.00677388319209037
506.0635	0.00394073865798077	503.1465	0.0120287824173691	502.7465	-0.0248806698117989	506.0635	-0.010688675694683
506.1635	0.00341278289121499	503.2465	0.0137981474393642	502.8465	-0.0249294820195944	506.1635	-0.0152693224328556
506.2635	0.005282510152069	503.3465	-9.74635335587136E-4	502.9465	-0.0332580491380743	506.2635	-0.0172565547129755
506.3635	-7.38849329513419E-4	503.4465	-0.00481081585901307	503.0465	-0.0256969506438957	506.3635	-0.0149494973894191
506.4635	-0.00726382611212449	503.5465	-0.0128073542963013	503.1465	-0.0176536463458758	506.4635	-0.0114290713099229
506.5635	6.29351700982929E-5	503.6465	-0.0141286624437614	503.2465	-0.0302491817981466	506.5635	-0.00824073025613921
506.6635	0.00334162454096513	503.7465	0.00402131966232154	503.3465	-0.0184078799585625	506.6635	-0.00453265130876576
506.7635	0.00320678558627332	503.8465	0.0126821531192398	503.4465	-0.0249343546959542	506.7635	-0.00205633156812248
506.8635	-0.00307932508938926	503.9465	0.00506982327795843	503.5465	-0.0267899669655053	506.8635	4.90368738945151E-4
506.9635	-0.00947715472597969	504.0465	0.00984846116753594	503.6465	-0.020675314994455	506.9635	0.00384549462598222
507.0635	-0.0167588540547274	504.1465	0.0297925711679119	503.7465	-0.0120988978287746	507.0635	0.0104888850529038
507.1635	-0.0177928086579136	504.2465	0.0387375686118495	503.8465	0.00876884398125176	507.1635	0.0180825601585043
507.2635	-0.0147898611637138	504.3465	0.043681116189688	503.9465	0.00384975374392903	507.2635	0.0262290658487362
507.3635	-0.0104993634038886	504.4465	0.0531861310746445	504.0465	0.00332550939473686	507.3635	0.0265618449798232
507.4635	0.00432559116367778	504.5465	0.0547890797080021	504.1465	0.00432273157440067	507.4635	0.0248540669705709
507.5635	0.011409919026076	504.6465	0.0641555906428283	504.2465	0.0112031860078939	507.5635	0.0231802858033778
507.6635	0.0100066199456687	504.7465	0.0544534022567353	504.3465	0.0153616873520195	507.6635	0.01990755509354
507.7635	0.0182238290511871	504.8465	0.0510174445710389	504.4465	0.0118210064855092	507.7635	0.0181761469494594
507.8635	0.0228329948306572	504.9465	0.0625682862363661	504.5465	0.0192183933073033	507.8635	0.0203838794169973
507.9635	0.021642643387273	505.0465	0.0631802759600183	504.6465	9.09675759893542E-4	507.9635	0.0187320976666411
508.0635	0.0232071435048871	505.1465	0.06339817029148	504.7465	0.00846823155259767	508.0635	0.016454400904953
508.1635	0.0237350734602144	505.2465	0.0666331951253951	504.8465	0.00287429714781374	508.1635	0.011356545413682
508.2635	0.0234648965296866	505.3465	0.0701451908580881	504.9465	-0.0134159750597226	508.2635	0.0105203155191077
508.3635	0.00858876648339977	505.4465	0.0672191580060997	505.0465	-0.00876277538075704	508.3635	0.00460764524131092
508.4635	5.91254017770587E-6	505.5465	0.061527945147818	505.1465	0.00698167339809806	508.4635	0.00414208862131194
508.5635	-0.00878722547169108	505.6465	0.0614284999628506	505.2465	0.00408508562687166	508.5635	0.00670933521126867
508.6635	-0.0174573220770223	505.7465	0.0559484012843363	505.3465	0.00742643843833933	508.6635	0.012841885087084
508.7635	-0.035596379309069	505.8465	0.0563135763176302	505.4465	0.00447678098118223	508.7635	0.0149887711508802
508.8635	-0.0478316722525487	505.9465	0.0562491789370984	505.5465	0.0100884789400677	508.8635	0.0159297488980719
508.9635	-0.0564722577798686	506.0465	0.0461625007437298	505.6465	0.00599629113254221	508.9635	0.0140105618587283
509.0635	-0.0550667681687145	506.1465	0.0468299038879086	505.7465	0.0106001129041952	509.0635	0.0196696497603475
509.1635	-0.0538447514246623	506.2465	0.0471594242924503	505.8465	0.00155388523606758	509.1635	0.0234436925871264
509.2635	-0.046295972538006	506.3465	0.0388212881666594	505.9465	0.0116937161390536	509.2635	0.0262990626044858
509.3635	-0.0365588654805909	506.4465	0.0439539858441208	506.0465	0.0170661644512066	509.3635	0.0277064829823884
509.4635	-0.0278136575892426	506.5465	0.0511406358275589	506.1465	0.0238212383633841	509.4635	0.0274198757026265
509.5635	-0.0233521160303315	506.6465	0.0609055195259785	506.2465	0.0127136694217019	509.5635	0.0263083876762784
509.6635	-0.021918294063524	506.7465	0.0681470649091851	506.3465	0.0126823821135241	509.6635	0.0252158734547563
509.7635	-0.0190021814107052	506.8465	0.0689937949993533	506.4465	0.0020494409592378	509.7635	0.0223879716789731
509.8635	-0.0102284260683827	506.9465	0.0717039612011333	506.5465	0.00238472693802171	509.8635	0.0230006748193655
509.9635	-0.00585582556423368	507.0465	0.0629775729573036	506.6465	-0.00516356081918005	509.9635	0.0173520510097753
510.0635	2.43561895915608E-4	507.1465	0.0673426378741849	506.7465	-0.0146882318000912	510.0635	0.0128689513776798
510.1635	-0.00580994143040447	507.2465	0.0645971278561075	506.8465	-0.0149578819031546	510.1635	0.00710794360159916
510.2635	-0.00765471935481034	507.3465	0.0465631231974728	506.9465	-0.0106441431832619	510.2635	0.00460813070452936
510.3635	-0.0150282213664678	507.4465	0.036004735301753	507.0465	-0.0141731064092577	510.3635	0.00222423868479347
510.4635	-0.0112368996194877	507.5465	0.0205362062468568	507.1465	-0.014006667004515	510.4635	-0.00444597075171708
510.5635	-0.00924357686654981	507.6465	0.00198740735938773	507.2465	-0.017863762467487	510.5635	-0.00832350879527941
510.6635	-0.00323563761222162	507.7465	-0.0143394080887609	507.3465	-0.01327760257134	510.6635	-0.0111278921423262
510.7635	0.00659023670293639	507.8465	-0.0202338478907527	507.4465	-0.0154739191603605	510.7635	-0.00460509846653315
510.8635	0.0130813609235815	507.9465	-0.0216401632446215	507.5465	-0.00200638147357654	510.8635	-0.00100842009014014
510.9635	0.015274808362975	508.0465	-0.0335710841404836	507.6465	0.00454040600136474	510.9635	0.00258452520232645
511.0635	0.0196307243532816	508.1465	-0.0473708433644353	507.7465	0.0118980648067724	511.0635	0.00859104769239082
511.1635	0.0140013803957307	508.2465	-0.0542751572341007	507.8465	0.014967167359845	511.1635	0.0140310484409171
511.2635	0.0214924621135404	508.3465	-0.0592726810948768	507.9465	0.0153755022351024	511.2635	0.0136049231166114
511.3635	0.0265947984444995	508.4465	-0.0628782239761911	508.0465	0.017987338083245	511.3635	0.0156572242239147
511.4635	0.0302337552700505	508.5465	-0.0677142141639899	508.1465	0.0141239020715209	511.4635	0.0171692883863663
511.5635	0.0236138474581842	508.6465	-0.0593450752358548	508.2465	0.00861677897177041	511.5635	0.0167003614885514
511.6635	0.0283156849056601	508.7465	-0.0502697792905957	508.3465	0.00626197518111223	511.6635	0.0222149188927845
511.7635	0.0153128802347534	508.8465	-0.0512096909547359	508.4465	0.0115680730978059	511.7635	0.0254704354074322
511.8635	0.0177683051710464	508.9465	-0.0571328883091003	508.5465	0.0106299930348247	511.8635	0.0227427826884964
511.9635	0.0156807276485419	509.0465	-0.0546104617104216	508.6465	0.0137641156761229	511.9635	0.0164645776163524
512.0635	0.0231724374446883	509.1465	-0.0439227314316939	508.7465	0.00647472973116308	512.0635	0.0111255152562834
512.1635	0.0161716181896305	509.2465	-0.0314283223557334	508.8465	0.00108437938638101	512.1635	0.00692877466818993
512.2635	0.0240826348041093	509.3465	-0.0271995023744591	508.9465	0.00143815666812412	512.2635	0.00308353114222629
512.3635	0.0182305450154069	509.4465	-0.0241771887043057	509.0465	0.00232099263765649	512.3635	0.00503291033323358
512.4635	0.010674607756475	509.5465	-0.0164937938153057	509.1465	-0.00519311567258727	512.4635	0.00139681020867652
512.5635	0.0118507334836477	509.6465	-0.012286177607709	509.2465	-0.0105987251725678	512.5635	-0.00150550978363963
512.6635	0.0139401315729474	509.7465	-0.0121386852573956	509.3465	-0.0204600374540222	512.6635	-0.00168680781606571
512.7635	0.0037841909069056	509.8465	-0.0121213138012866	509.4465	-0.0188030947299197	512.7635	-0.00482110030691488
512.8635	0.00430497969758292	509.9465	-0.0141296654799551	509.5465	-0.0262289851468521	512.8635	-0.00888509204868401
512.9635	-0.00532081122942112	510.0465	-0.0190444392247686	509.6465	-0.0328193786262223	512.9635	-0.00798824489106939
513.0635	-0.00825263272370724	510.1465	-0.0150461626058279	509.7465	-0.0449532148821401	513.0635	-0.00694169915849988
513.1635	-0.00488496272053932	510.2465	-0.0175351191432943	509.8465	-0.0437989403740924	513.1635	-0.00885394705360385
513.2635	-0.00290152574854456	510.3465	-0.0169170315752892	509.9465	-0.0479191185222986	513.2635	-0.00852843359225597
513.3635	-0.00270695912517802	510.4465	-0.00875115407624609	510.0465	-0.0499500829103355	513.3635	-0.00854513699463258
513.4635	0.00714547343942758	510.5465	-0.00556615820709162	510.1465	-0.0381324638453189	513.4635	-0.00805329889093992
513.5635	0.00788078969924002	510.6465	-0.00568757339244093	510.2465	-0.033425643512664	513.5635	-0.0118284492311088
513.6635	0.0110415620944916	510.7465	-0.0149130050739393	510.3465	-0.0335438806044028	513.6635	-0.0129037779000286
513.7635	0.0139006263059513	510.8465	-0.0220975533731587	510.4465	-0.0250141041853515	513.7635	-0.0101569250998242
513.8635	0.0262318173472484	510.9465	-0.0262679579296101	510.5465	-0.0273311003916291	513.8635	-0.0102367109372867
513.9635	0.0374394536785344	511.0465	-0.0232738867511898	510.6465	-0.0172242067537451	513.9635	-0.00910799248494881
514.0635	0.0367641920322843	511.1465	-0.0142796462539846	510.7465	-0.00515326921286449	514.0635	-0.0146812099087314
514.1635	0.036036507870682	511.2465	-0.0119966843711361	510.8465	0.00414278845077294	514.1635	-0.0167152871409867
514.2635	0.0256782537082004	511.3465	-0.00455291848454946	510.9465	0.0081712231012826	514.2635	-0.0176068927050575
514.3635	0.0238973849055052	511.4465	-0.0103677310957204	511.0465	0.0148579151380012	514.3635	-0.0182050072207964
514.4635	0.0144226597241928	511.5465	-0.0292335438865706	511.1465	0.0141282806152454	514.4635	-0.0201685329858542
514.5635	0.0102522970029307	511.6465	-0.0333866083641703	511.2465	1.34465596630305E-4	514.5635	-0.0226879445448951
514.6635	0.0147476761531734	511.7465	-0.0239433134324558	511.3465	9.58778183326702E-4	514.6635	-0.021823921792751
514.7635	0.0122259898127415	511.8465	-0.00835799289749134	511.4465	-0.00181444584428886	514.7635	-0.0206292108184199
514.8635	-0.00234559967456932	511.9465	-0.00542564019225373	511.5465	0.0136558449134774	514.8635	-0.0254717558307238
514.9635	-0.0169521894724778	512.0465	-0.00897054504368094	511.6465	0.00990964718028253	514.9635	-0.0278818023520147
515.0635	-0.0325754230021559	512.1465	-0.0021065331889979	511.7465	0.00868635143846779	515.0635	-0.0305164239461962
515.1635	-0.0328955880852334	512.2465	-0.00889628454791435	511.8465	7.12439614522911E-4	515.1635	-0.0304481782073063
515.2635	-0.0325690790668029	512.3465	-0.0143071593724903	511.9465	-0.0122479425626424	515.2635	-0.0272477413887492
515.3635	-0.0228008571806647	512.4465	-0.023283067855095	512.0465	-0.0160666323318488	515.3635	-0.0274707716714115
515.4635	-0.0196216984373926	512.5465	-0.0197204318931468	512.1465	-0.0181145058320085	515.4635	-0.02812520706204
515.5635	-0.0185568905613935	512.6465	4.29672761846964E-4	512.2465	-0.0119772140948749	515.5635	-0.0261733502871992
515.6635	-0.0274319041769274	512.7465	0.00230017497261155	512.3465	-0.0168732844867514	515.6635	-0.0225383672235613
515.7635	-0.0270531355993596	512.8465	5.06550298483612E-4	512.4465	-0.0193278959395739	515.7635	-0.0166995279892503
515.8635	-0.0246716225775749	512.9465	2.34959415293742E-4	512.5465	-0.0179551023150074	515.8635	-0.0198190781402253
515.9635	-0.0165229858603218	513.0465	0.00465750983573419	512.6465	-0.0400050677248391	515.9635	-0.0192983940864896
516.0635	-0.00400942840225295	513.1465	0.0153271537897067	512.7465	-0.0386173655609205	516.0635	-0.01500384860903
516.1635	0.0109296299310818	513.2465	0.0173871891394432	512.8465	-0.0465701137409591	516.1635	-0.0142722787298044
516.2635	0.0122921469386688	513.3465	0.0294522774116605	512.9465	-0.0461818582522006	516.2635	-0.0168661323742013
516.3635	0.0121218206975731	513.4465	0.0361722646949909	513.0465	-0.0406946318651467	516.3635	-0.0207694105565503
516.4635	-9.44772641664712E-4	513.5465	0.0431819439868595	513.1465	-0.0262391353282884	516.4635	-0.0198486563857599
516.5635	-0.00512847815586556	513.6465	0.0463768710539769	513.2465	-0.0147584050573537	516.5635	-0.0186752745917142
516.6635	-9.2663408345381E-4	513.7465	0.0319679016577553	513.3465	-0.0214844073177947	516.6635	-0.0192740096968526
516.7635	5.34090285315236E-5	513.8465	0.0233346565063556	513.4465	-0.00148189113348507	516.7635	-0.0212417506960626
516.8635	-0.00461873838162617	513.9465	0.0205031846436151	513.5465	0.0130742645611645	516.8635	-0.020454747862165
516.9635	-0.00384988445939741	514.0465	0.0190208682442323	513.6465	0.0236679603114647	516.9635	-0.015991697086686
517.0635	-0.0130656692897397	514.1465	0.0181752940803844	513.7465	0.0319825204741976	517.0635	-0.010464498753761
517.1635	-0.0165179749997289	514.2465	0.0122167973115019	513.8465	0.0365250180611356	517.1635	-0.0146315083358523
517.2635	-0.0270345014615296	514.3465	0.0127310143172058	513.9465	0.0364739430552724	517.2635	-0.0143013452277726
517.3635	-0.0317640363032719	514.4465	0.00697442575918907	514.0465	0.0373757387976764	517.3635	-0.0102113915581129
517.4635	-0.0373581614133792	514.5465	-0.00725304396397768	514.1465	0.033018467732146	517.4635	-0.00729999377501096
517.5635	-0.0342520748524833	514.6465	-0.0162748342851594	514.2465	0.0171254403322542	517.5635	-0.00635524666328177
517.6635	-0.0374166776652073	514.7465	-0.00913095505563095	514.3465	0.0026451531926077	517.6635	0.00136327193444588
517.7635	-0.0381517358106348	514.8465	-0.00137858200253796	514.4465	0.00994783012986338	517.7635	0.00262663346290602
517.8635	-0.0360430273238166	514.9465	-0.00207422467833127	514.5465	-0.0137753094553139	517.8635	0.00261394575132083
