E, eV	P1	P2	P3	E	P4
47.196805099026	0.03504966349656	0.0193921085165273	0.0208643878618765	45.90022	0.019070352491939
47.296805099026	0.0350711094065865	0.019268407219146	0.0206975933031043	46.00022	0.0191559317959585
47.396805099026	0.0350153500405177	0.0191981496861673	0.0205529822113708	46.10022	0.0191281379132332
47.496805099026	0.0348946402040829	0.0191499387783113	0.0204353679804674	46.20022	0.0189761376931936
47.596805099026	0.0347157200404334	0.0191001837488514	0.0203505406348099	46.30022	0.018751175299153
47.696805099026	0.0344966653880201	0.0190383331001608	0.0202957098011859	46.40022	0.0185223088341435
47.796805099026	0.0342334934349809	0.0189605265282295	0.0202502267178235	46.50022	0.0183291736676703
47.896805099026	0.0339908482815385	0.0188636757898498	0.0201808161841646	46.60022	0.0181695204343408
47.996805099026	0.0337684235575496	0.01874580784075	0.020062016044646	46.70022	0.0180250698084926
48.096805099026	0.0335775549583139	0.0186100109241379	0.0198954307638647	46.80022	0.0178946066157184
48.196805099026	0.0334173233734018	0.0184663218304391	0.0197121032438089	46.90022	0.0177992800616639
48.296805099026	0.0333612576371897	0.0183281229468875	0.0195542378793164	47.00022	0.0177559216046123
48.396805099026	0.0334259017374124	0.0182055368484424	0.0194505057551448	47.10022	0.01774669145007
48.496805099026	0.0335380332098365	0.0180989066732378	0.019400906871294	47.20022	0.0177192595341895
48.596805099026	0.0336008390891998	0.0179977667081806	0.0193784443669341	47.30022	0.017621916307714
48.696805099026	0.0335603982302927	0.0178843595548254	0.0193434949424486	47.40022	0.0174443198607924
48.796805099026	0.0333713678519165	0.0177423861517976	0.0192614579700035	47.50022	0.0172272431730135
48.896805099026	0.0330705123712593	0.0175679004105538	0.0191158004883153	47.60022	0.0170310571431342
48.996805099026	0.032725233219833	0.0173758288399319	0.0189151028950122	47.70022	0.0168896315259175
49.096805099026	0.0323986426471441	0.017196367595742	0.0186898500174398	47.80022	0.0167885910666702
49.196805099026	0.0321765242932984	0.0170609138172642	0.0184819672131148	47.90022	0.0166848875656362
49.296815099026	0.032105752790211	0.0169821636154638	0.0183285664457621	48.00023	0.0165485036294721
49.396815099026	0.0321550783832719	0.016942531160963	0.0182459713986746	48.10023	0.0163889021056918
49.496815099026	0.0322145141910596	0.0169021266456603	0.0182209277990931	48.20023	0.0162445290441675
49.596815099026	0.0322264626266458	0.0168246632118632	0.0182153470526683	48.30023	0.0161469789794951
49.696815099026	0.0321461936491181	0.0167039643731562	0.0181832577607255	48.40023	0.0160925029693533
49.796815099026	0.0319421511337233	0.0165691110864132	0.0180945238925706	48.50023	0.0160449043292627
49.896815099026	0.031665805264525	0.0164617088504066	0.0179515870247646	48.60023	0.0159654008972807
49.996815099026	0.031466664671422	0.0164020028150548	0.0177900941750959	48.70023	0.0158419184936561
50.096815099026	0.0313980377593372	0.0163736939189828	0.0176585280781305	48.80023	0.0156947014069228
50.196815099026	0.0314397040988173	0.0163377501994247	0.0175891873038019	48.90023	0.0155566627651824
50.296815099026	0.0314985271663185	0.0162649191304394	0.0175769096616673	49.00023	0.0154485898072363
50.396815099026	0.0315055736796129	0.0161575168944329	0.0175792814788978	49.10023	0.0153695000516484
50.496815099026	0.0314819831785837	0.0160426514040074	0.0175404952912452	49.20023	0.0153062592729076
50.596815099026	0.0313952804280481	0.0159458864501612	0.0174226717823509	49.30023	0.0152498441546687
50.696815099026	0.0312117647122501	0.0158684230163642	0.0172267875828392	49.40023	0.0152025816266483
50.796815099026	0.0310481630557624	0.0157884718310941	0.0169895361004534	49.50023	0.0151713232041227
50.896815099026	0.0309023308675824	0.0156840720537619	0.0167608650156959	49.60023	0.0151553966629517
50.996815099026	0.0307739617775667	0.0155571109441056	0.0165763515870248	49.70023	0.0151418746158211
51.096815099026	0.0306486563889834	0.0154358116136638	0.0164431810254622	49.80023	0.0151128655586882
51.196815099026	0.0305294477662505	0.0153532868923872	0.0163449598883851	49.90023	0.0150582344198986
51.296815099026	0.0304292340923982	0.0153188015098995	0.0162606208580398	50.00023	0.0149817042869989
51.396815099026	0.0303669184052642	0.0153057622607996	0.0161813044994768	50.10023	0.0148958147256838
51.496815099026	0.0303519675422743	0.0152671592207014	0.0161155214509941	50.20023	0.014811502305621
51.596815099026	0.0303261099021852	0.0151674775927145	0.0160784792465992	50.30023	0.0147319730188645
51.696815099026	0.0302633652968506	0.0150073178685738	0.016075270317405	50.40023	0.0146533745039945
51.796815099026	0.0301280416045835	0.0148233958286393	0.0160896407394489	50.50023	0.0145677176356511
51.896815099026	0.0299482942415473	0.0146662385631729	0.0160908266480642	50.60023	0.0144675303839665
51.996825099026	0.0297593864112284	0.0145723044989339	0.0160531566096965	50.70024	0.0143584490898099
52.096825099026	0.029562206587042	0.0145487137522073	0.0159740495291245	50.80024	0.0141984855991848
52.196825099026	0.0295110121361074	0.0145755643112089	0.0158735263341472	50.90024	0.0139609836394495
52.296825099026	0.0295266676504267	0.0146204296222564	0.0157739797697942	51.00024	0.0136710999063173
52.396825099026	0.0296081008344987	0.0146515694079356	0.015677293337984	51.10024	0.0133983578887637
52.496825099026	0.029705281443933	0.0146448782143185	0.0155602371817231	51.20024	0.0132155646321418
52.596825099026	0.0297659733693079	0.0145862873779028	0.0153929543076386	51.30024	0.0131570811319327
52.696825099026	0.0297065375615202	0.0144734807162826	0.0151674921520753	51.40024	0.0132052485770651
52.796825099026	0.029554914977633	0.0143179533569536	0.0149098709452389	51.50024	0.0133067544222557
52.896825099026	0.0293655782291136	0.0141439823229111	0.0146673177537496	51.60024	0.0134007106732548
52.996825099026	0.0292122706094386	0.0139791902339586	0.0144810603418207	51.70024	0.0134406563000555
53.096825099026	0.029143276053182	0.0138457094997524	0.0143652598535054	51.80024	0.0134074846242075
53.196825099026	0.0291120875726006	0.0137480009160372	0.0143128705964423	51.90024	0.0133162172697697
53.296825099026	0.0291133130531735	0.0136742262171828	0.0143098709452389	52.00024	0.0132129274451297
53.396825099026	0.0290971060725964	0.013602853485268	0.0143505406348099	52.10024	0.0131541078328504
53.496825099026	0.029055501007145	0.0135142380621092	0.0144341820718521	52.20024	0.0131730593826529
53.596825099026	0.0289775910797203	0.0134001446324857	0.0145517963027555	52.30024	0.0132553551302947
53.696825099026	0.0289287250418742	0.0132678648817492	0.0146767352633415	52.40024	0.0133460536796907
53.796825099026	0.02889291037213	0.0131374723907509	0.014770561562609	52.50024	0.0133866198210824
53.896825099026	0.0288559621328558	0.0130326436907509	0.014800906871294	52.60024	0.0133524139542492
53.996825099026	0.028745760792334	0.012966246461782	0.0147576560865016	52.70024	0.0132603968113472
54.096825099026	0.0285272269691642	0.0129309032339587	0.0146554586675968	52.80024	0.0131448001139842
54.196825099026	0.0282918427881164	0.0128992487410782	0.0145208231600977	52.90024	0.0130258681506942
54.296825099026	0.0280427332246517	0.0128391995675921	0.0143744680851064	53.00024	0.0129001622364515
54.396825099026	0.0278717480477121	0.0127341135139915	0.014223369375654	53.10024	0.0127556081915049
54.496825099026	0.0278288255906448	0.0125939415861683	0.0140675270317405	53.20024	0.0125920767419811
54.596835099026	0.0278745053790012	0.0124487941553991	0.013912591559121	53.30025	0.0124268647321064
54.696835099026	0.0279830829577638	0.0123282668857592	0.0137753051970701	53.40025	0.012282853637427
54.796835099026	0.028113780460868	0.0122436833356773	0.0136742936867806	53.50025	0.0121741084553405
54.896835099026	0.0282246251786906	0.0121868081899327	0.0136150680153471	53.60025	0.0121018443602544
54.996835099026	0.0282900964783	0.0121441732767576	0.0135822811301012	53.70025	0.0120598303514835
55.096835099026	0.0282634729128528	0.0121122614302764	0.0135477502615975	53.80025	0.0120388104197107
55.196835099026	0.0281854710743851	0.0120987074739752	0.0134856644576212	53.90025	0.0120247195675383
55.296835099026	0.0280504231152469	0.0121079722035988	0.0133833972793861	54.00025	0.0119971325230099
55.396835099026	0.0279078997246138	0.012127445292715	0.0132422043948378	54.10025	0.0119363738026335
55.496835099026	0.0278337581499509	0.0121276168617821	0.0130726892221835	54.20025	0.0118374275801311
55.596835099026	0.0278292851458596	0.0120782049704564	0.0128906173700732	54.30025	0.0117174872806306
55.696835099026	0.0278378022358416	0.0119666850768394	0.0127155214509941	54.40025	0.0116064151688275
55.796835099026	0.0277602599525887	0.0118075547671013	0.0125656784094873	54.50025	0.0115237574543409
55.896835099026	0.0274628970915644	0.0116354709927969	0.012449668643181	54.60025	0.0114609044972196
55.996835099026	0.0270883595914591	0.0114884363022896	0.0123603069410534	54.70025	0.0113847621859394
56.096835099026	0.026714496105669	0.0113896983041717	0.0122779211719568	54.80025	0.0112642013718477
56.196835099026	0.0264365877487401	0.0113377128768395	0.0121844436693408	54.90025	0.0110993513288179
56.296835099026	0.0263173484889929	0.0113100902570359	0.0120768747820021	55.00025	0.0109291752022146
56.396835099026	0.0263470051188581	0.0112797225321587	0.0119711893965818	55.10025	0.010807502632814
56.496835099026	0.0264616181894425	0.0112340851603092	0.0118913847227067	55.20025	0.0107646095617057
56.596835099026	0.0266095030575822	0.0111824428711112	0.0118521799790722	55.30025	0.0107864827010412
56.696835099026	0.0267231051066939	0.0111436682619459	0.0118473665852808	55.40025	0.0108293499173749
56.796835099026	0.0267943668020104	0.0111261682171014	0.0118516219044297	55.50025	0.0108562905925375
56.896835099026	0.0267598082498535	0.0111148446586726	0.0118347401464946	55.60025	0.0108619786429557
56.996835099026	0.0265928058847759	0.0110786435855139	0.0117793512382281	55.70025	0.0108640211701514
57.096835099026	0.0262766012599426	0.010991572283959	0.0116922915940007	55.80025	0.0108726825196518
57.196845099026	0.0258521560635043	0.0108512287870687	0.0116002092779909	55.90026	0.0108715707643428
57.296845099026	0.0254379742668643	0.0106807749189018	0.0115317056156261	56.00026	0.0108288586766569
57.396845099026	0.0251368430530782	0.0105167548907513	0.0114971747471224	56.10026	0.0107268098811991
57.496845099026	0.0249641422033364	0.0103905658418969	0.0114809208231601	56.20026	0.0105795669396911
57.596845099026	0.0249002027544432	0.0103167053585091	0.0114516219044297	56.30026	0.0104226026029229
57.696845099026	0.0248899699916592	0.0102915704901785	0.0113831182420649	56.40026	0.0102854688782946
57.796845099026	0.0248209447983882	0.0102980901147284	0.0112702476456226	56.50026	0.0101740089448721
57.896845099026	0.0247119076644107	0.0103138744689019	0.0111294733170562	56.60026	0.0100746490459757
57.996845099026	0.0246147883290051	0.0103175632038446	0.0109862574119288	56.70026	0.00997260025051787
58.096845099026	0.0245791881183612	0.0102929430427153	0.0108600627833973	56.80026	0.00986473413076873
58.196845099026	0.0246151866101913	0.0102315213166924	0.0107570980118591	56.90026	0.00975903981208836
58.296845099026	0.0246593958218602	0.0101333838103094	0.0106737356121381	57.00026	0.00966616946162361
58.396845099026	0.024806913045828	0.0100064227006531	0.0106074642483432	57.10026	0.00959413805950926
58.496845099026	0.0249427269303243	0.00986496400482664	0.0105642832228811	57.20026	0.00954809070589631
58.596845099026	0.0250711879313829	0.00972513521513763	0.0105557725845832	57.30026	0.00952947526816395
58.696845099026	0.0252198080878664	0.00960134813322275	0.0105850715033136	57.40026	0.00953154365013421
58.796845099026	0.0253255057872826	0.00950252435057138	0.0106337635158702	57.50026	0.00953689558848226
58.896845099026	0.0253193477474036	0.00943329623199528	0.010664039065225	57.60026	0.00952510581125177
58.996845099026	0.0251543061512427	0.0093952078990984	0.0106383676316707	57.70026	0.00948733198551987
59.096845099026	0.0249008767687583	0.00938825935188072	0.0105453784443669	57.80026	0.00943308866834976
59.196845099026	0.0246522880345371	0.00940970548526861	0.0104105336588769	57.90026	0.00937837996523634
59.296845099026	0.0244898199475794	0.0094513109840411	0.0102814091384723	58.00026	0.00932431763148863
59.396845099026	0.02439196532383	0.00949789198575959	0.0101993721660272	58.10026	0.00924871827047556
59.496845099026	0.0243023214199193	0.00953006118584142	0.0101757935123823	58.20026	0.00912275380848663
59.596845099026	0.0241706435323567	0.00952937490957301	0.0101915591210324	58.30026	0.00893799558899301
59.696845099026	0.0240078690752558	0.00948665421186434	0.010214161144053	58.40026	0.00871833342375123
59.796855099026	0.0238940832040581	0.00940833293273178	0.010219323334496	58.50027	0.00850619499792627
59.896855099026	0.023846718379914	0.0093174871117007	0.0102017439832578	58.60027	0.00833694964320962
59.996855099026	0.0238876494310502	0.0092454281035174	0.0101732821764911	58.70027	0.00822386085898556
60.096855099026	0.0239983716008155	0.00921548930130792	0.0101531217300314	58.80027	0.00816082691844184
60.196855099026	0.0241178865936916	0.00923067316374654	0.0101565399372166	58.90027	0.00813360184075827
60.296855099026	0.0241852880252034	0.00927150660171707	0.0101872340425532	59.00027	0.00812974947933866
60.396855099026	0.0242736451745125	0.00930925179647975	0.0102356470177886	59.10027	0.00814471939384843
60.496855099026	0.0243686811929441	0.00932263418371379	0.0102848971049878	59.20027	0.00818471673019836
60.596855099026	0.0245625215825692	0.00930805081301003	0.010320683641437	59.30027	0.00826297913299814
60.696855099026	0.0247956998985856	0.00927673945826372	0.0103388908266481	59.40027	0.00838700448688995
60.796855099026	0.0249593934661163	0.0092452565344503	0.0103449598883851	59.50027	0.00854347758294024
60.896855099026	0.024906238246265	0.00922689864427027	0.0103476107429369	59.60027	0.00869989896944127
60.996855099026	0.0246762155427238	0.00923033002561233	0.0103510289501221	59.70027	0.00882087345992695
61.096855099026	0.0244101637103382	0.00926129824222444	0.0103536798046739	59.80027	0.00889037109412774
61.196855099026	0.0242205818657041	0.00932220526104603	0.0103513777467736	59.90027	0.00891806155775462
61.296855099026	0.0241882291785785	0.0094091907780673	0.0103420997558423	60.00027	0.00892654192383269
61.396855099026	0.0242958876469114	0.00950835769885288	0.0103284269271015	60.10027	0.00893528083765704
61.496855099026	0.0243942937369186	0.00959714469107873	0.0103183118242065	60.20027	0.0089572832508657
61.596855099026	0.0244300471326342	0.00965256149975302	0.0103236832926404	60.30027	0.00900829472120728
61.696855099026	0.0243867876684093	0.00966337035098052	0.0103561911405651	60.40027	0.00911093817648151
61.796855099026	0.0243529337675818	0.00963832126718347	0.0104207185211022	60.50027	0.00928362221622373
61.896855099026	0.0244335091152527	0.00960323539296089	0.0105079176839902	60.60027	0.00952231349559192
61.996855099026	0.0246408910652088	0.00958650740891834	0.010595047087548	60.70027	0.00979425401513207
62.096855099026	0.0249828307820738	0.00960229176309182	0.0106565050575514	60.80027	0.0100518968443028
62.196855099026	0.0252604327688594	0.00964424039999852	0.0106795256365539	60.90027	0.0102560461447676
62.296855099026	0.0253677235930204	0.0096931375841229	0.0106735263341472	61.00027	0.0103905168276092
62.396865099026	0.0252743726103766	0.00973251268502306	0.0106643878618765	61.10028	0.0104613072005414
62.496865099026	0.0250725972340418	0.00975490244828001	0.0106778514126264	61.20028	0.0104879634731832
62.596865099026	0.0249222920417705	0.00975824804508852	0.0107241018486223	61.30028	0.0104959784533179
62.696865099026	0.0249298900213227	0.00973860338690522	0.0107944890129055	61.40028	0.0105110259321516
62.796865099026	0.0250496194732991	0.00969511062839459	0.0108719916288804	61.50028	0.0105521867333598
62.896865099026	0.0251601884579928	0.00964235314026039	0.0109450296477154	61.60028	0.0106242181354742
62.996865099026	0.0251831355817211	0.00961473052045679	0.0110145797000349	61.70028	0.0107142703155044
63.096865099026	0.025112670448777	0.00965256149975302	0.0110882455528427	61.80028	0.0107959714033298
63.196865099026	0.0250956975428417	0.00977600544353369	0.0111682595047088	61.90028	0.0108374683166081
63.296865099026	0.0252156108169041	0.00996910642855821	0.0112440181374259	62.00028	0.0108110964464873
63.396865099026	0.0254581640593035	0.0101873422819133	0.0112980118590862	62.10028	0.0107048074679905
63.496865099026	0.0257574264152159	0.0103805290514714	0.0113225671433554	62.20028	0.010534579631838
63.596865099026	0.025995966208739	0.0105134950784763	0.0113317056156261	62.30028	0.0103489164952323
63.696865099026	0.0260982938365796	0.0105734584674288	0.0113554237879316	62.40028	0.0102145492314892
63.796865099026	0.0260030433590477	0.0105651373676743	0.0114162539239623	62.50028	0.0101852299170608
63.896865099026	0.0257640440103098	0.010504745056054	0.0115072200906871	62.60028	0.0102730327316984
63.996865099026	0.0254455109723879	0.0104159580638282	0.0115909312870596	62.70028	0.0104434674060479
64.096865099026	0.0251783562074866	0.0103278573478708	0.0116221137077084	62.80028	0.0106375591991824
64.196865099026	0.0250728423301564	0.010269094942388	0.0115769794209976	62.90028	0.0108022024040152
64.296865099026	0.0251256299058358	0.0102582860911605	0.0114652947331706	63.00028	0.010906681548288
64.396865099026	0.0252327062708966	0.0102948303024534	0.0113198465294733	63.10028	0.0109405513030511
64.496865099026	0.025359727332282	0.0103566809511441	0.0111760027903732	63.20028	0.0109050009879372
64.596865099026	0.0254713992494913	0.0104093526547447	0.0110592256714336	63.30028	0.010811044736938
64.696865099026	0.0255170177638191	0.0104231639646465	0.0109854202999651	63.40028	0.0106838651005416
64.796865099026	0.025488035148269	0.0103901369192292	0.0109658876874782	63.50028	0.0105618822738454
64.896865099026	0.0254687644662595	0.0103284578396056	0.0110063480990583	63.60028	0.0104830769207784
64.996865099026	0.0254533846850691	0.0102701243567906	0.0110998256016742	63.70028	0.0104655732383551
65.096875099026	0.0254385870071508	0.0102396708473798	0.0112220439483781	63.80029	0.010499520557442
65.196875099026	0.0253716757678682	0.0102400997700475	0.0113356818974538	63.90029	0.0105589606843124
65.296875099026	0.0252538151737655	0.0102540826490164	0.0114038367631671	64.00029	0.0106239595877279
65.396875099026	0.0251467388087047	0.0102594870746302	0.0114038367631671	64.10029	0.0106917766615778
65.496875099026	0.025105378839368	0.0102432737977889	0.0113365190094175	64.20029	0.0107670140557461
65.596875099026	0.0251451456839599	0.0102045849731572	0.0112240669689571	64.30029	0.0108426909810831
65.696875099026	0.0252403961614918	0.0101478813964796	0.0110993372863621	64.40029	0.0108953830117755
65.796875099026	0.0253477176226672	0.0100758223882963	0.0109921869550052	64.50029	0.0109037082492058
65.896875099026	0.0253864428087721	0.00999020942381189	0.0109198465294733	64.60029	0.0108731996151444
65.996875099026	0.025350260494856	0.00989987830998212	0.0108878967561911	64.70029	0.0108410104207322
66.096875099026	0.0252620258936042	0.00982464527405742	0.0108960585978375	64.80029	0.010850343994373
66.196875099026	0.0251133138260778	0.00978895890809997	0.0109426578304848	64.90029	0.0109131710967197
66.296875099026	0.0249652451358521	0.00980603003027673	0.0110211370770841	65.00029	0.010992234997533
66.396875099026	0.024834271899619	0.00986513557389374	0.0111131496337635	65.10029	0.011019149817921
66.496875099026	0.0247124284936542	0.00993256221726526	0.0111885594698291	65.20029	0.0109370350537016
66.596875099026	0.024642147182796	0.00996850593682335	0.0112167422392745	65.30029	0.0107393235921192
66.696875099026	0.0246038815519059	0.0099489470631736	0.0111831880013952	65.40029	0.0104799226382738
66.796875099026	0.0246381337339196	0.00987963316006395	0.0110994768050227	65.50029	0.0102481862932806
66.896875099026	0.0247178818822038	0.00979204715130783	0.0109965120334845	65.60029	0.0101235662795723
66.996875099026	0.0248324643157739	0.00972299060179884	0.0109049877921172	65.70029	0.0101355887497745
67.096875099026	0.02485823004482	0.00969056404811636	0.0108359958144402	65.80029	0.0102538743436988
67.196875099026	0.0247594869476552	0.00968078461129148	0.0107741192884548	65.90029	0.0104178711791659
67.296875099026	0.0245252363361374	0.0096566791573635	0.0106892919427974	66.00029	0.0105528072479509
67.396875099026	0.0242165071427991	0.00958341916571048	0.0105600976630624	66.10029	0.0106036377348701
67.496875099026	0.0239501795772845	0.00945542864165158	0.0103940006975933	66.20029	0.0105575386717079
67.596875099026	0.023845584810384	0.00930410472446666	0.0102296477153819	66.30029	0.0104430537296539
67.696885099026	0.0239138134412825	0.00918040342708534	0.0101163585629578	66.4003	0.0103112719433736
67.796885099026	0.0240968389648513	0.00912395720400842	0.0100838507150331	66.5003	0.0102111105464637
67.896885099026	0.0242264641724542	0.00914008469631611	0.0101228461806767	66.6003	0.0101687345708479
67.996885099026	0.0241669977276522	0.00919876131726537	0.0101908615277293	66.7003	0.0101773183560245
68.096885099026	0.0239251797735965	0.00925477861767452	0.010238437391001	66.8003	0.0102017511180482
68.196885099026	0.0236377126681988	0.00927262180065324	0.0102363446110917	66.9003	0.0101975626445585
68.296885099026	0.0234699750147774	0.00924199672217534	0.0101852110219742	67.0003	0.0101340633180714
68.396885099026	0.0235942081078593	0.00917602841587421	0.010104708754796	67.1003	0.0100083574038288
68.496885099026	0.023993500315538	0.00909822184394296	0.010016184164632	67.2003	0.00984270586278544
68.596885099026	0.0244941704036133	0.00902667754296097	0.00993156609696547	67.3003	0.00967028037078951
68.696885099026	0.0248729664487096	0.00896757199934396	0.00985559818625741	67.4003	0.00952027096839629
68.796885099026	0.0249599449323741	0.00891850324615248	0.00979316358562958	67.5003	0.00941018133802911
68.896885099026	0.0247205779394643	0.00887741245458129	0.00975165678409487	67.6003	0.00934507901551513
68.996885099026	0.0242420584127449	0.00884550060810012	0.00973505406348099	67.7003	0.00932118920375861
69.096885099026	0.0237238026784479	0.00882070887790372	0.00973610045343565	67.8003	0.00933080717992032
69.196885099026	0.0232867963061369	0.00879162792102975	0.00973568189745379	67.9003	0.00936643505935808
69.296885099026	0.0230435690494223	0.00873972827823107	0.00971314963376352	68.0003	0.00942106619814762
69.396885099026	0.0230189675269205	0.00865368639107887	0.00966103941402163	68.1003	0.00948523774877498
69.496885099026	0.023125829432881	0.00854254394940949	0.00959155912103244	68.2003	0.00954483300429314
69.596885099026	0.0232726420055194	0.00843532186092342	0.00952989187303802	68.3003	0.00958369273055943
69.696885099026	0.0233582111865251	0.00836581065338661	0.00949850017439833	68.4003	0.00958979445737171
69.796885099026	0.0234024510352083	0.00835268561975322	0.00950422043948378	68.5003	0.00955907898511332
69.896885099026	0.0234500303184527	0.00838885237909855	0.00953533310080223	68.6003	0.00949387324350082
69.996885099026	0.0234693622744909	0.00844553879886941	0.00956951517265434	68.7003	0.00939852083467176
70.096885099026	0.0234527263757132	0.00848689552249461	0.00958486222532264	68.8003	0.00927788245625625
70.196885099026	0.0233913910730375	0.00848686978713454	0.00956742239274503	68.9003	0.00913880962353079
70.296895099026	0.0232947006558324	0.00844017726552244	0.00951461457970004	69.00031	0.00899169595589593
70.396895099026	0.023173837634326	0.00836309128367302	0.00943362399720963	69.10031	0.00884773657076572
70.496895099026	0.0230325397242659	0.00828373201168449	0.00933791419602372	69.20031	0.00871435178845848
70.596895099026	0.0228877798315871	0.00822759461292836	0.00924220439483781	69.30031	0.00859415294121165
70.696895099026	0.0228226761761496	0.00820619137180725	0.00915870247645623	69.40031	0.00849163875981056
70.796895099026	0.0227836752569157	0.00821449531465504	0.00909550052319498	69.50031	0.00842208941606051
70.896895099026	0.022869397622993	0.00823643899833753	0.00905776072549704	69.60031	0.00841257485899731
70.996895099026	0.0230399232447178	0.00825326992382034	0.00904931984652948	69.70031	0.00848569216164605
71.096895099026	0.0232304854738103	0.00825034467122623	0.00907129403557726	69.80031	0.00863280582928091
71.196895099026	0.0233150742703576	0.00822187278454048	0.00911782350889431	69.90031	0.0087983280964511
71.296895099026	0.0232698234002017	0.00817397070100529	0.00917328217649111	70.00031	0.0088965503852639
71.396895099026	0.0230591326526987	0.00812448160359941	0.00921778862922916	70.10031	0.0088590609620529
71.496895099026	0.0227586448162134	0.00809596682464688	0.00923767003836763	70.20031	0.0086813610960328
71.596895099026	0.0225300926893598	0.00810266659671725	0.00923320544122776	70.30031	0.00842979413889973
71.696895099026	0.0224571459582554	0.00813933948481054	0.00921492849668643	70.40031	0.00819950566128573
71.796895099026	0.0225534687312887	0.00818183714273197	0.00919002441576561	70.50031	0.00805528772840924
71.896895099026	0.0227429893018941	0.00820155900699547	0.00915221485873736	70.60031	0.00800194932835112
71.996895099026	0.0228990542528582	0.0081837244024701	0.00908608301360307	70.70031	0.00800290595501236
72.096895099026	0.0229251569890619	0.00813559927914769	0.0089832577607255	70.80031	0.0080231502435463
72.196895099026	0.0228118613100934	0.00807897290855032	0.00885538890826648	70.90031	0.00805619264552123
72.296895099026	0.0225959622701554	0.00803440784337029	0.00873100802232299	71.00031	0.00811695136589767
72.396895099026	0.022410608333498	0.00800955606400041	0.00863780955702825	71.10031	0.00821574245975228
72.496895099026	0.022293942582954	0.0079973146110626	0.00858514126264388	71.20031	0.00834005221616501
72.596895099026	0.0222300031340607	0.00798185623811662	0.00856156260899895	71.30031	0.00845559720397875
72.696895099026	0.0222418596586039	0.00794743090480238	0.00854775026159749	71.40031	0.00852090636468976
72.796895099026	0.0223008665481911	0.00788787070315755	0.0085337983955354	71.50031	0.00850547106423668
72.896905099026	0.0223922261249039	0.0078137185523556	0.00852556679455877	71.60032	0.00840502526480585
72.996905099026	0.0224569621361695	0.00775169633459783	0.00853721660272062	71.70032	0.00824780238029134
73.096905099026	0.0224124159173431	0.00773230045156183	0.00857586327171259	71.80032	0.00808398652824662
73.196905099026	0.0223588930533199	0.00777058608888588	0.00863215905127311	71.90032	0.00796024557687572
73.296905099026	0.0222495495491991	0.00785406301848489	0.00868329264039065	72.00032	0.00789560864030504
73.396905099026	0.0221903894745404	0.00794797134736376	0.00870687129403558	72.10032	0.0078798372277818
73.496905099026	0.0222201686524629	0.00801451441003969	0.00869459365190094	72.20032	0.00789460030409454
73.596905099026	0.0222825149766113	0.00803120808026882	0.00865504011161493	72.30032	0.00793490789774001
73.696905099026	0.0223381211576085	0.00799628519665999	0.00860453435647018	72.40032	0.00800606023751701
73.796905099026	0.022391766569689	0.00792187569225738	0.00855549354726195	72.50032	0.00809944768347432
73.896905099026	0.0224106696075266	0.00782477617873039	0.0085130101151029	72.60032	0.00817729640988005
73.996905099026	0.0224179612169356	0.00772178326774841	0.00848043250784793	72.70032	0.0081889569132374
74.096905099026	0.0224489965124454	0.00762851832287117	0.00846634112312522	72.80032	0.0081085744189181
74.196905099026	0.0224992105789217	0.00755730858157004	0.0084816184164632	72.90032	0.0079572981325681
74.296905099026	0.0225495778304696	0.00751342979265842	0.00852947331705616	73.00032	0.00778784593965441
74.396905099026	0.0225728619613555	0.00749335621180736	0.00859790722009069	73.10032	0.00764515343848099
74.496905099026	0.022570257815138	0.00748777163867316	0.00866215556330659	73.20032	0.00754033818213798
74.596905099026	0.0225407543703444	0.00748705962704468	0.00869577956051622	73.30032	0.00745858538476339
74.696905099026	0.0225126602282097	0.00748472628773208	0.0086816184164632	73.40032	0.00738683838516994
74.796905099026	0.0224737205830045	0.00747708288579264	0.00861834670387164	73.50032	0.00733024228350866
74.896905099026	0.0224480467650014	0.00746199338634092	0.00852005580746425	73.60032	0.0073031206249236
74.996905099026	0.0224583408018141	0.0074396550938041	0.00841178932682246	73.70032	0.00730968773767918
75.096905099026	0.0225009568887381	0.00741426287187284	0.00832005580746425	73.80032	0.00733947243805095
75.196905099026	0.022507666394875	0.00739261085560443	0.00826208580397628	73.90032	0.00738153815637115
75.296905099026	0.0224381510093749	0.00737855934900869	0.00823697244506453	74.00032	0.00743766887208912
75.396905099026	0.0222458731074803	0.00736766471324764	0.00822615974886641	74.10032	0.00751373361904549
75.496915099026	0.0219410960889897	0.00734783132909053	0.00820355772584583	74.20033	0.00759463320885735
75.596915099026	0.0216011784150701	0.00730711798946697	0.00815228461806767	74.30033	0.00763359635422215
75.696915099026	0.0212272842922656	0.00724369748381231	0.00807743285664458	74.40033	0.00757769833147583
75.796915099026	0.0208926361848095	0.0071706090612264	0.00800620858039763	74.50033	0.00741502008951476
75.896915099026	0.0206218049781894	0.0071111174872084	0.007970561562609	74.60033	0.00720003763848069
75.996915099026	0.020507375729691	0.00708630002165194	0.00798388559469829	74.70033	0.00702668137459814
76.096915099026	0.0205906164976081	0.00710225594489253	0.00802818276944541	74.80033	0.0069635440149559
76.196915099026	0.0208502958310144	0.00714565434041625	0.0080655737704918	74.90033	0.00700708345542991
76.296915099026	0.0211151221828271	0.00719181499792034	0.00806794558772236	75.00033	0.00709268861422411
