# energy, eels_NLFC_w, eels_LFC_w
41.183335, 0.112813, 0.390334
41.330099, 0.101926, 0.320268
41.477524, 0.092560, 0.266342
41.625614, 0.085024, 0.225823
41.774373, 0.079429, 0.195947
41.923808, 0.074512, 0.172162
42.073921, 0.070153, 0.152829
42.224718, 0.066346, 0.136687
42.376204, 0.063220, 0.123670
42.528383, 0.061323, 0.114106
42.681259, 0.060215, 0.107148
42.834838, 0.058792, 0.101060
42.989125, 0.057381, 0.095741
43.144125, 0.056261, 0.091302
43.299841, 0.055080, 0.087174
43.456281, 0.053757, 0.083054
43.613447, 0.052452, 0.079285
43.771346, 0.051329, 0.076061
43.929983, 0.050421, 0.073092
44.089363, 0.049576, 0.070370
44.249490, 0.048901, 0.068402
44.410371, 0.048531, 0.067148
44.572011, 0.048493, 0.066380
44.734415, 0.048649, 0.065965
44.897588, 0.048998, 0.065894
45.061537, 0.049334, 0.065844
45.226265, 0.049172, 0.065237
45.391780, 0.048261, 0.063774
45.558087, 0.046289, 0.061087
45.725191, 0.043190, 0.057106
45.893098, 0.039665, 0.052643
46.061814, 0.036783, 0.048904
46.231345, 0.034618, 0.045903
46.401697, 0.032804, 0.043213
46.572876, 0.031263, 0.040761
46.744887, 0.029910, 0.038518
46.917737, 0.028674, 0.036530
47.091432, 0.027529, 0.034808
47.265979, 0.026591, 0.033287
47.441382, 0.025880, 0.032022
47.617650, 0.025288, 0.031009
47.794788, 0.025083, 0.030534
47.972803, 0.025600, 0.031002
48.151701, 0.027325, 0.032952
48.331488, 0.031486, 0.037892
48.512172, 0.041446, 0.050153
48.693760, 0.056687, 0.071081
48.876257, 0.062727, 0.084620
49.059671, 0.056388, 0.078611
49.244009, 0.050205, 0.068047
49.429277, 0.048128, 0.063214
49.615484, 0.047869, 0.061846
49.802635, 0.047510, 0.060944
49.990739, 0.047072, 0.060214
50.179802, 0.046606, 0.059760
50.369832, 0.045048, 0.058109
50.560836, 0.041779, 0.054024
